District,Upazilla,Union/Area,POP,Router,Vendor,Port,Description
Bagerhat,mongla,mongla,mongla,mongla_CiTRANS_R835E,Fiberhome,GE0/7/2,
Bagerhat,mongla,mongla,mongla,mongla_CiTRANS_R835E,Fiberhome,GE0/7/3,
Bagerhat,mongla,mongla,mongla,mongla_CiTRANS_R835E,Fiberhome,GE0/7/4,
Bagerhat,mongla,mongla,mongla,mongla_CiTRANS_R835E,Fiberhome,GE0/7/5,
Bagerhat,mongla,mongla,mongla,mongla_CiTRANS_R835E,Fiberhome,GE0/7/6,
Bagerhat,mongla,mongla,mongla,mongla_CiTRANS_R835E,Fiberhome,GE0/7/7,
Bagerhat,mongla,mongla,mongla,mongla_CiTRANS_R835E,Fiberhome,GE0/7/8,
,,,,,,,
,,,,,,,
Bagerhat,chitalmari,chitalmari,chitalmari,chitalmari_CiTRANS_R835E,Fiberhome,GE0/2/1,to Bager-AR-NE40E-X3-120 GE1/1/7
Bagerhat,chitalmari,chitalmari,chitalmari,chitalmari_CiTRANS_R835E,Fiberhome,GE0/2/2,
Bagerhat,chitalmari,chitalmari,chitalmari,chitalmari_CiTRANS_R835E,Fiberhome,GE0/2/3,
Bagerhat,chitalmari,chitalmari,chitalmari,chitalmari_CiTRANS_R835E,Fiberhome,GE0/2/4,
Bagerhat,chitalmari,chitalmari,chitalmari,chitalmari_CiTRANS_R835E,Fiberhome,GE0/2/5,
Bagerhat,chitalmari,chitalmari,chitalmari,chitalmari_CiTRANS_R835E,Fiberhome,GE0/2/6,
Bagerhat,chitalmari,chitalmari,chitalmari,chitalmari_CiTRANS_R835E,Fiberhome,GE0/2/7,
Bagerhat,chitalmari,chitalmari,chitalmari,chitalmari_CiTRANS_R835E,Fiberhome,GE0/2/8,
Bagerhat,chitalmari,chitalmari,chitalmari,chitalmari_CiTRANS_R835E,Fiberhome,GE0/7/1,
Bagerhat,chitalmari,chitalmari,chitalmari,chitalmari_CiTRANS_R835E,Fiberhome,GE0/7/2,
Bagerhat,chitalmari,chitalmari,chitalmari,chitalmari_CiTRANS_R835E,Fiberhome,GE0/7/3,
Bagerhat,chitalmari,chitalmari,chitalmari,chitalmari_CiTRANS_R835E,Fiberhome,GE0/7/4,
Bagerhat,chitalmari,chitalmari,chitalmari,chitalmari_CiTRANS_R835E,Fiberhome,GE0/7/5,
Bagerhat,chitalmari,chitalmari,chitalmari,chitalmari_CiTRANS_R835E,Fiberhome,GE0/7/6,
Bagerhat,chitalmari,chitalmari,chitalmari,chitalmari_CiTRANS_R835E,Fiberhome,GE0/7/7,
Bagerhat,chitalmari,chitalmari,chitalmari,chitalmari_CiTRANS_R835E,Fiberhome,GE0/7/8,
,,,,,,,
,,,,,,,
Bagerhat,sharankhola,sharankhola,sharankhola,sharankhola_CiTRANS_R835E,Fiberhome,GE0/2/1,to Bager-AR-NE40E-X3-120 GE1/1/7
Bagerhat,sharankhola,sharankhola,sharankhola,sharankhola_CiTRANS_R835E,Fiberhome,GE0/2/2,
Bagerhat,sharankhola,sharankhola,sharankhola,sharankhola_CiTRANS_R835E,Fiberhome,GE0/2/3,
Bagerhat,sharankhola,sharankhola,sharankhola,sharankhola_CiTRANS_R835E,Fiberhome,GE0/2/4,
Bagerhat,sharankhola,sharankhola,sharankhola,sharankhola_CiTRANS_R835E,Fiberhome,GE0/2/5,
Bagerhat,sharankhola,sharankhola,sharankhola,sharankhola_CiTRANS_R835E,Fiberhome,GE0/2/6,
Bagerhat,sharankhola,sharankhola,sharankhola,sharankhola_CiTRANS_R835E,Fiberhome,GE0/2/7,
Bagerhat,sharankhola,sharankhola,sharankhola,sharankhola_CiTRANS_R835E,Fiberhome,GE0/2/8,
Bagerhat,sharankhola,sharankhola,sharankhola,sharankhola_CiTRANS_R835E,Fiberhome,GE0/7/1,
Bagerhat,sharankhola,sharankhola,sharankhola,sharankhola_CiTRANS_R835E,Fiberhome,GE0/7/2,
Bagerhat,sharankhola,sharankhola,sharankhola,sharankhola_CiTRANS_R835E,Fiberhome,GE0/7/3,
Bagerhat,sharankhola,sharankhola,sharankhola,sharankhola_CiTRANS_R835E,Fiberhome,GE0/7/4,
Bagerhat,sharankhola,sharankhola,sharankhola,sharankhola_CiTRANS_R835E,Fiberhome,GE0/7/5,
Bagerhat,sharankhola,sharankhola,sharankhola,sharankhola_CiTRANS_R835E,Fiberhome,GE0/7/6,
Bagerhat,sharankhola,sharankhola,sharankhola,sharankhola_CiTRANS_R835E,Fiberhome,GE0/7/7,
Bagerhat,sharankhola,sharankhola,sharankhola,sharankhola_CiTRANS_R835E,Fiberhome,GE0/7/8,
,,,,,,,
,,,,,,,
Bagerhat,rampal,rampal,rampal,rampal_CiTRANS_R835E,Fiberhome,GE0/2/1,to Bager-AR-NE40E-X3-120 GE1/1/7
Bagerhat,rampal,rampal,rampal,rampal_CiTRANS_R835E,Fiberhome,GE0/2/2,
Bagerhat,rampal,rampal,rampal,rampal_CiTRANS_R835E,Fiberhome,GE0/2/3,
Bagerhat,rampal,rampal,rampal,rampal_CiTRANS_R835E,Fiberhome,GE0/2/4,
Bagerhat,rampal,rampal,rampal,rampal_CiTRANS_R835E,Fiberhome,GE0/2/5,
Bagerhat,rampal,rampal,rampal,rampal_CiTRANS_R835E,Fiberhome,GE0/2/6,
Bagerhat,rampal,rampal,rampal,rampal_CiTRANS_R835E,Fiberhome,GE0/2/7,
Bagerhat,rampal,rampal,rampal,rampal_CiTRANS_R835E,Fiberhome,GE0/2/8,
Bagerhat,rampal,rampal,rampal,rampal_CiTRANS_R835E,Fiberhome,GE0/7/1,
Bagerhat,rampal,rampal,rampal,rampal_CiTRANS_R835E,Fiberhome,GE0/7/2,
Bagerhat,rampal,rampal,rampal,rampal_CiTRANS_R835E,Fiberhome,GE0/7/3,
Bagerhat,rampal,rampal,rampal,rampal_CiTRANS_R835E,Fiberhome,GE0/7/4,
Bagerhat,rampal,rampal,rampal,rampal_CiTRANS_R835E,Fiberhome,GE0/7/5,
Bagerhat,rampal,rampal,rampal,rampal_CiTRANS_R835E,Fiberhome,GE0/7/6,
Bagerhat,rampal,rampal,rampal,rampal_CiTRANS_R835E,Fiberhome,GE0/7/7,
Bagerhat,rampal,rampal,rampal,rampal_CiTRANS_R835E,Fiberhome,GE0/7/8,
,,,,,,,
,,,,,,,
Bagerhat,mollahat,mollahat,mollahat,mollahat_CiTRANS_R835E,Fiberhome,GE0/2/1,to Bager-AR-NE40E-X3-120 GE1/1/7
Bagerhat,mollahat,mollahat,mollahat,mollahat_CiTRANS_R835E,Fiberhome,GE0/2/2,
Bagerhat,mollahat,mollahat,mollahat,mollahat_CiTRANS_R835E,Fiberhome,GE0/2/3,
Bagerhat,mollahat,mollahat,mollahat,mollahat_CiTRANS_R835E,Fiberhome,GE0/2/4,
Bagerhat,mollahat,mollahat,mollahat,mollahat_CiTRANS_R835E,Fiberhome,GE0/2/5,
Bagerhat,mollahat,mollahat,mollahat,mollahat_CiTRANS_R835E,Fiberhome,GE0/2/6,
Bagerhat,mollahat,mollahat,mollahat,mollahat_CiTRANS_R835E,Fiberhome,GE0/2/7,
Bagerhat,mollahat,mollahat,mollahat,mollahat_CiTRANS_R835E,Fiberhome,GE0/2/8,
Bagerhat,mollahat,mollahat,mollahat,mollahat_CiTRANS_R835E,Fiberhome,GE0/7/1,
Bagerhat,mollahat,mollahat,mollahat,mollahat_CiTRANS_R835E,Fiberhome,GE0/7/2,
Bagerhat,mollahat,mollahat,mollahat,mollahat_CiTRANS_R835E,Fiberhome,GE0/7/3,
Bagerhat,mollahat,mollahat,mollahat,mollahat_CiTRANS_R835E,Fiberhome,GE0/7/4,
Bagerhat,mollahat,mollahat,mollahat,mollahat_CiTRANS_R835E,Fiberhome,GE0/7/5,
Bagerhat,mollahat,mollahat,mollahat,mollahat_CiTRANS_R835E,Fiberhome,GE0/7/6,
Bagerhat,mollahat,mollahat,mollahat,mollahat_CiTRANS_R835E,Fiberhome,GE0/7/7,
Bagerhat,mollahat,mollahat,mollahat,mollahat_CiTRANS_R835E,Fiberhome,GE0/7/8,
,,,,,,,
,,,,,,,
Bagerhat,kachua,kachua,kachua,kachua_CiTRANS_R835E,Fiberhome,GE0/2/1,to Bager-AR-NE40E-X3-120 GE1/1/7
Bagerhat,kachua,kachua,kachua,kachua_CiTRANS_R835E,Fiberhome,GE0/2/2,
Bagerhat,kachua,kachua,kachua,kachua_CiTRANS_R835E,Fiberhome,GE0/2/3,
Bagerhat,kachua,kachua,kachua,kachua_CiTRANS_R835E,Fiberhome,GE0/2/4,
Bagerhat,kachua,kachua,kachua,kachua_CiTRANS_R835E,Fiberhome,GE0/2/5,
Bagerhat,kachua,kachua,kachua,kachua_CiTRANS_R835E,Fiberhome,GE0/2/6,
Bagerhat,kachua,kachua,kachua,kachua_CiTRANS_R835E,Fiberhome,GE0/2/7,
Bagerhat,kachua,kachua,kachua,kachua_CiTRANS_R835E,Fiberhome,GE0/2/8,
Bagerhat,kachua,kachua,kachua,kachua_CiTRANS_R835E,Fiberhome,GE0/7/1,
Bagerhat,kachua,kachua,kachua,kachua_CiTRANS_R835E,Fiberhome,GE0/7/2,
Bagerhat,kachua,kachua,kachua,kachua_CiTRANS_R835E,Fiberhome,GE0/7/3,
Bagerhat,kachua,kachua,kachua,kachua_CiTRANS_R835E,Fiberhome,GE0/7/4,
Bagerhat,kachua,kachua,kachua,kachua_CiTRANS_R835E,Fiberhome,GE0/7/5,
Bagerhat,kachua,kachua,kachua,kachua_CiTRANS_R835E,Fiberhome,GE0/7/6,
Bagerhat,kachua,kachua,kachua,kachua_CiTRANS_R835E,Fiberhome,GE0/7/7,
Bagerhat,kachua,kachua,kachua,kachua_CiTRANS_R835E,Fiberhome,GE0/7/8,
,,,,,,,
,,,,,,,
Bagerhat,fakirhat,fakirhat,fakirhat,fakirhat_CiTRANS_R835E,Fiberhome,GE0/2/1,to Bager-AR-NE40E-X3-120 GE1/1/7
Bagerhat,fakirhat,fakirhat,fakirhat,fakirhat_CiTRANS_R835E,Fiberhome,GE0/2/2,
Bagerhat,fakirhat,fakirhat,fakirhat,fakirhat_CiTRANS_R835E,Fiberhome,GE0/2/3,
Bagerhat,fakirhat,fakirhat,fakirhat,fakirhat_CiTRANS_R835E,Fiberhome,GE0/2/4,
Bagerhat,fakirhat,fakirhat,fakirhat,fakirhat_CiTRANS_R835E,Fiberhome,GE0/2/5,
Bagerhat,fakirhat,fakirhat,fakirhat,fakirhat_CiTRANS_R835E,Fiberhome,GE0/2/6,
Bagerhat,fakirhat,fakirhat,fakirhat,fakirhat_CiTRANS_R835E,Fiberhome,GE0/2/7,
Bagerhat,fakirhat,fakirhat,fakirhat,fakirhat_CiTRANS_R835E,Fiberhome,GE0/2/8,
Bagerhat,fakirhat,fakirhat,fakirhat,fakirhat_CiTRANS_R835E,Fiberhome,GE0/7/1,
Bagerhat,fakirhat,fakirhat,fakirhat,fakirhat_CiTRANS_R835E,Fiberhome,GE0/7/2,
Bagerhat,fakirhat,fakirhat,fakirhat,fakirhat_CiTRANS_R835E,Fiberhome,GE0/7/3,
Bagerhat,fakirhat,fakirhat,fakirhat,fakirhat_CiTRANS_R835E,Fiberhome,GE0/7/4,
Bagerhat,fakirhat,fakirhat,fakirhat,fakirhat_CiTRANS_R835E,Fiberhome,GE0/7/5,
Bagerhat,fakirhat,fakirhat,fakirhat,fakirhat_CiTRANS_R835E,Fiberhome,GE0/7/6,
Bagerhat,fakirhat,fakirhat,fakirhat,fakirhat_CiTRANS_R835E,Fiberhome,GE0/7/7,
Bagerhat,fakirhat,fakirhat,fakirhat,fakirhat_CiTRANS_R835E,Fiberhome,GE0/7/8,
,,,,,,,
,,,,,,,
Bagerhat,morrelganj,morrelganj,morrelganj,morrelganj_CiTRANS_R835E,Fiberhome,GE0/2/1,to Bager-AR-NE40E-X3-120 GE1/1/7
Bagerhat,morrelganj,morrelganj,morrelganj,morrelganj_CiTRANS_R835E,Fiberhome,GE0/2/2,
Bagerhat,morrelganj,morrelganj,morrelganj,morrelganj_CiTRANS_R835E,Fiberhome,GE0/2/3,
Bagerhat,morrelganj,morrelganj,morrelganj,morrelganj_CiTRANS_R835E,Fiberhome,GE0/2/4,
Bagerhat,morrelganj,morrelganj,morrelganj,morrelganj_CiTRANS_R835E,Fiberhome,GE0/2/5,
Bagerhat,morrelganj,morrelganj,morrelganj,morrelganj_CiTRANS_R835E,Fiberhome,GE0/2/6,
Bagerhat,morrelganj,morrelganj,morrelganj,morrelganj_CiTRANS_R835E,Fiberhome,GE0/2/7,
Bagerhat,morrelganj,morrelganj,morrelganj,morrelganj_CiTRANS_R835E,Fiberhome,GE0/2/8,
Bagerhat,morrelganj,morrelganj,morrelganj,morrelganj_CiTRANS_R835E,Fiberhome,GE0/7/1,
Bagerhat,morrelganj,morrelganj,morrelganj,morrelganj_CiTRANS_R835E,Fiberhome,GE0/7/2,
Bagerhat,morrelganj,morrelganj,morrelganj,morrelganj_CiTRANS_R835E,Fiberhome,GE0/7/3,
Bagerhat,morrelganj,morrelganj,morrelganj,morrelganj_CiTRANS_R835E,Fiberhome,GE0/7/4,
Bagerhat,morrelganj,morrelganj,morrelganj,morrelganj_CiTRANS_R835E,Fiberhome,GE0/7/5,
Bagerhat,morrelganj,morrelganj,morrelganj,morrelganj_CiTRANS_R835E,Fiberhome,GE0/7/6,
Bagerhat,morrelganj,morrelganj,morrelganj,morrelganj_CiTRANS_R835E,Fiberhome,GE0/7/7,
Bagerhat,morrelganj,morrelganj,morrelganj,morrelganj_CiTRANS_R835E,Fiberhome,GE0/7/8,
,,,,,,,
,,,,,,,
Shatkhira,sadar,shatkhira,shatkhira,Satkh-AR-NE20-121,Huawei,GE1/0/0,to KLA_DBR_NE40E_111 GE3/1/2
Shatkhira,sadar,shatkhira,shatkhira,Satkh-AR-NE20-121,Huawei,GE1/0/1,
Shatkhira,sadar,shatkhira,shatkhira,Satkh-AR-NE20-121,Huawei,GE2/0/0,to Satkh-MES-S3552#01 gi1/7/5
Shatkhira,sadar,shatkhira,shatkhira,Satkh-AR-NE20-121,Huawei,GE2/0/1,to Satkh-DSLAM1
Shatkhira,sadar,shatkhira,shatkhira,Satkh-AR-NE20-121,Huawei,GE4/0/0,
Shatkhira,sadar,shatkhira,shatkhira,Satkh-AR-NE20-121,Huawei,GE4/0/1,<<FiberHome_MSPP_NMS>>
,,,,,,,
,,,,,,,
Shatkhira,assasuni,assasuni,assasuni,assasuni_CiTRANS_R835E,Fiberhome,GE0/2/1,to Satkh-AR-NE20-121 GE4/0/1
Shatkhira,assasuni,assasuni,assasuni,assasuni_CiTRANS_R835E,Fiberhome,GE0/2/2,
Shatkhira,assasuni,assasuni,assasuni,assasuni_CiTRANS_R835E,Fiberhome,GE0/2/3,
Shatkhira,assasuni,assasuni,assasuni,assasuni_CiTRANS_R835E,Fiberhome,GE0/2/4,
Shatkhira,assasuni,assasuni,assasuni,assasuni_CiTRANS_R835E,Fiberhome,GE0/2/5,
Shatkhira,assasuni,assasuni,assasuni,assasuni_CiTRANS_R835E,Fiberhome,GE0/2/6,
Shatkhira,assasuni,assasuni,assasuni,assasuni_CiTRANS_R835E,Fiberhome,GE0/2/7,
Shatkhira,assasuni,assasuni,assasuni,assasuni_CiTRANS_R835E,Fiberhome,GE0/2/8,
Shatkhira,assasuni,assasuni,assasuni,assasuni_CiTRANS_R835E,Fiberhome,GE0/7/1,
Shatkhira,assasuni,assasuni,assasuni,assasuni_CiTRANS_R835E,Fiberhome,GE0/7/2,
Shatkhira,assasuni,assasuni,assasuni,assasuni_CiTRANS_R835E,Fiberhome,GE0/7/3,
Shatkhira,assasuni,assasuni,assasuni,assasuni_CiTRANS_R835E,Fiberhome,GE0/7/4,
Shatkhira,assasuni,assasuni,assasuni,assasuni_CiTRANS_R835E,Fiberhome,GE0/7/5,
Shatkhira,assasuni,assasuni,assasuni,assasuni_CiTRANS_R835E,Fiberhome,GE0/7/6,
Shatkhira,assasuni,assasuni,assasuni,assasuni_CiTRANS_R835E,Fiberhome,GE0/7/7,
Shatkhira,assasuni,assasuni,assasuni,assasuni_CiTRANS_R835E,Fiberhome,GE0/7/8,
,,,,,,,
,,,,,,,
Shatkhira,kalaroa,kalaroa,kalaroa,kalaroa_CiTRANS_R835E,Fiberhome,GE0/2/1,to Satkh-AR-NE20-121 GE4/0/1
Shatkhira,kalaroa,kalaroa,kalaroa,kalaroa_CiTRANS_R835E,Fiberhome,GE0/2/2,
Shatkhira,kalaroa,kalaroa,kalaroa,kalaroa_CiTRANS_R835E,Fiberhome,GE0/2/3,
Shatkhira,kalaroa,kalaroa,kalaroa,kalaroa_CiTRANS_R835E,Fiberhome,GE0/2/4,
Shatkhira,kalaroa,kalaroa,kalaroa,kalaroa_CiTRANS_R835E,Fiberhome,GE0/2/5,
Shatkhira,kalaroa,kalaroa,kalaroa,kalaroa_CiTRANS_R835E,Fiberhome,GE0/2/6,
Shatkhira,kalaroa,kalaroa,kalaroa,kalaroa_CiTRANS_R835E,Fiberhome,GE0/2/7,
Shatkhira,kalaroa,kalaroa,kalaroa,kalaroa_CiTRANS_R835E,Fiberhome,GE0/2/8,
Shatkhira,kalaroa,kalaroa,kalaroa,kalaroa_CiTRANS_R835E,Fiberhome,GE0/7/1,
Shatkhira,kalaroa,kalaroa,kalaroa,kalaroa_CiTRANS_R835E,Fiberhome,GE0/7/2,
Shatkhira,kalaroa,kalaroa,kalaroa,kalaroa_CiTRANS_R835E,Fiberhome,GE0/7/3,
Shatkhira,kalaroa,kalaroa,kalaroa,kalaroa_CiTRANS_R835E,Fiberhome,GE0/7/4,
Shatkhira,kalaroa,kalaroa,kalaroa,kalaroa_CiTRANS_R835E,Fiberhome,GE0/7/5,
Shatkhira,kalaroa,kalaroa,kalaroa,kalaroa_CiTRANS_R835E,Fiberhome,GE0/7/6,
Shatkhira,kalaroa,kalaroa,kalaroa,kalaroa_CiTRANS_R835E,Fiberhome,GE0/7/7,
Shatkhira,kalaroa,kalaroa,kalaroa,kalaroa_CiTRANS_R835E,Fiberhome,GE0/7/8,
,,,,,,,
,,,,,,,
Shatkhira,kaliganj,kaliganj,kaliganj,kaliganj_CiTRANS_R835E,Fiberhome,GE0/2/1,to Satkh-AR-NE20-121 GE4/0/1
Shatkhira,kaliganj,kaliganj,kaliganj,kaliganj_CiTRANS_R835E,Fiberhome,GE0/2/2,
Shatkhira,kaliganj,kaliganj,kaliganj,kaliganj_CiTRANS_R835E,Fiberhome,GE0/2/3,
Shatkhira,kaliganj,kaliganj,kaliganj,kaliganj_CiTRANS_R835E,Fiberhome,GE0/2/4,
Shatkhira,kaliganj,kaliganj,kaliganj,kaliganj_CiTRANS_R835E,Fiberhome,GE0/2/5,
Shatkhira,kaliganj,kaliganj,kaliganj,kaliganj_CiTRANS_R835E,Fiberhome,GE0/2/6,
Shatkhira,kaliganj,kaliganj,kaliganj,kaliganj_CiTRANS_R835E,Fiberhome,GE0/2/7,
Shatkhira,kaliganj,kaliganj,kaliganj,kaliganj_CiTRANS_R835E,Fiberhome,GE0/2/8,
Shatkhira,kaliganj,kaliganj,kaliganj,kaliganj_CiTRANS_R835E,Fiberhome,GE0/7/1,
Shatkhira,kaliganj,kaliganj,kaliganj,kaliganj_CiTRANS_R835E,Fiberhome,GE0/7/2,
Shatkhira,kaliganj,kaliganj,kaliganj,kaliganj_CiTRANS_R835E,Fiberhome,GE0/7/3,
Shatkhira,kaliganj,kaliganj,kaliganj,kaliganj_CiTRANS_R835E,Fiberhome,GE0/7/4,
Shatkhira,kaliganj,kaliganj,kaliganj,kaliganj_CiTRANS_R835E,Fiberhome,GE0/7/5,
Shatkhira,kaliganj,kaliganj,kaliganj,kaliganj_CiTRANS_R835E,Fiberhome,GE0/7/6,
Shatkhira,kaliganj,kaliganj,kaliganj,kaliganj_CiTRANS_R835E,Fiberhome,GE0/7/7,
Shatkhira,kaliganj,kaliganj,kaliganj,kaliganj_CiTRANS_R835E,Fiberhome,GE0/7/8,
,,,,,,,
,,,,,,,
Shatkhira,debhata,debhata,debhata,debhata_CiTRANS_R835E,Fiberhome,GE0/2/1,to Satkh-AR-NE20-121 GE4/0/1
Shatkhira,debhata,debhata,debhata,debhata_CiTRANS_R835E,Fiberhome,GE0/2/2,
Shatkhira,debhata,debhata,debhata,debhata_CiTRANS_R835E,Fiberhome,GE0/2/3,
Shatkhira,debhata,debhata,debhata,debhata_CiTRANS_R835E,Fiberhome,GE0/2/4,
Shatkhira,debhata,debhata,debhata,debhata_CiTRANS_R835E,Fiberhome,GE0/2/5,
Shatkhira,debhata,debhata,debhata,debhata_CiTRANS_R835E,Fiberhome,GE0/2/6,
Shatkhira,debhata,debhata,debhata,debhata_CiTRANS_R835E,Fiberhome,GE0/2/7,
Shatkhira,debhata,debhata,debhata,debhata_CiTRANS_R835E,Fiberhome,GE0/2/8,
Shatkhira,debhata,debhata,debhata,debhata_CiTRANS_R835E,Fiberhome,GE0/7/1,
Shatkhira,debhata,debhata,debhata,debhata_CiTRANS_R835E,Fiberhome,GE0/7/2,
Shatkhira,debhata,debhata,debhata,debhata_CiTRANS_R835E,Fiberhome,GE0/7/3,
Shatkhira,debhata,debhata,debhata,debhata_CiTRANS_R835E,Fiberhome,GE0/7/4,
Shatkhira,debhata,debhata,debhata,debhata_CiTRANS_R835E,Fiberhome,GE0/7/5,
Shatkhira,debhata,debhata,debhata,debhata_CiTRANS_R835E,Fiberhome,GE0/7/6,
Shatkhira,debhata,debhata,debhata,debhata_CiTRANS_R835E,Fiberhome,GE0/7/7,
Shatkhira,debhata,debhata,debhata,debhata_CiTRANS_R835E,Fiberhome,GE0/7/8,
,,,,,,,
,,,,,,,
Shatkhira,shyamnagar,shyamnagar,shyamnagar,shyamnagar_CiTRANS_R835E,Fiberhome,GE0/2/1,to Satkh-AR-NE20-121 GE4/0/1
Shatkhira,shyamnagar,shyamnagar,shyamnagar,shyamnagar_CiTRANS_R835E,Fiberhome,GE0/2/2,
Shatkhira,shyamnagar,shyamnagar,shyamnagar,shyamnagar_CiTRANS_R835E,Fiberhome,GE0/2/3,
Shatkhira,shyamnagar,shyamnagar,shyamnagar,shyamnagar_CiTRANS_R835E,Fiberhome,GE0/2/4,
Shatkhira,shyamnagar,shyamnagar,shyamnagar,shyamnagar_CiTRANS_R835E,Fiberhome,GE0/2/5,
Shatkhira,shyamnagar,shyamnagar,shyamnagar,shyamnagar_CiTRANS_R835E,Fiberhome,GE0/2/6,
Shatkhira,shyamnagar,shyamnagar,shyamnagar,shyamnagar_CiTRANS_R835E,Fiberhome,GE0/2/7,
Shatkhira,shyamnagar,shyamnagar,shyamnagar,shyamnagar_CiTRANS_R835E,Fiberhome,GE0/2/8,
Shatkhira,shyamnagar,shyamnagar,shyamnagar,shyamnagar_CiTRANS_R835E,Fiberhome,GE0/7/1,
Shatkhira,shyamnagar,shyamnagar,shyamnagar,shyamnagar_CiTRANS_R835E,Fiberhome,GE0/7/2,
Shatkhira,shyamnagar,shyamnagar,shyamnagar,shyamnagar_CiTRANS_R835E,Fiberhome,GE0/7/3,
Shatkhira,shyamnagar,shyamnagar,shyamnagar,shyamnagar_CiTRANS_R835E,Fiberhome,GE0/7/4,
Shatkhira,shyamnagar,shyamnagar,shyamnagar,shyamnagar_CiTRANS_R835E,Fiberhome,GE0/7/5,
Shatkhira,shyamnagar,shyamnagar,shyamnagar,shyamnagar_CiTRANS_R835E,Fiberhome,GE0/7/6,
Shatkhira,shyamnagar,shyamnagar,shyamnagar,shyamnagar_CiTRANS_R835E,Fiberhome,GE0/7/7,
Shatkhira,shyamnagar,shyamnagar,shyamnagar,shyamnagar_CiTRANS_R835E,Fiberhome,GE0/7/8,
,,,,,,,
,,,,,,,
Shatkhira,tala,tala,tala,tala_CiTRANS_R835E,Fiberhome,GE0/2/1,to Satkh-AR-NE20-121 GE4/0/1
Shatkhira,tala,tala,tala,tala_CiTRANS_R835E,Fiberhome,GE0/2/2,
Shatkhira,tala,tala,tala,tala_CiTRANS_R835E,Fiberhome,GE0/2/3,
Shatkhira,tala,tala,tala,tala_CiTRANS_R835E,Fiberhome,GE0/2/4,
Shatkhira,tala,tala,tala,tala_CiTRANS_R835E,Fiberhome,GE0/2/5,
Shatkhira,tala,tala,tala,tala_CiTRANS_R835E,Fiberhome,GE0/2/6,
Shatkhira,tala,tala,tala,tala_CiTRANS_R835E,Fiberhome,GE0/2/7,
Shatkhira,tala,tala,tala,tala_CiTRANS_R835E,Fiberhome,GE0/2/8,
Shatkhira,tala,tala,tala,tala_CiTRANS_R835E,Fiberhome,GE0/7/1,
Shatkhira,tala,tala,tala,tala_CiTRANS_R835E,Fiberhome,GE0/7/2,
Shatkhira,tala,tala,tala,tala_CiTRANS_R835E,Fiberhome,GE0/7/3,
Shatkhira,tala,tala,tala,tala_CiTRANS_R835E,Fiberhome,GE0/7/4,
Shatkhira,tala,tala,tala,tala_CiTRANS_R835E,Fiberhome,GE0/7/5,
Shatkhira,tala,tala,tala,tala_CiTRANS_R835E,Fiberhome,GE0/7/6,
Shatkhira,tala,tala,tala,tala_CiTRANS_R835E,Fiberhome,GE0/7/7,
Shatkhira,tala,tala,tala,tala_CiTRANS_R835E,Fiberhome,GE0/7/8,
,,,,,,,
,,,,,,,
Meherpur,Sadar,meherpur,meherpur,Meher-AR-NE40-141,huawei,GE1/0/0,
Meherpur,Sadar,meherpur,meherpur,Meher-AR-NE40-141,huawei,GE1/0/1,
Meherpur,Sadar,meherpur,meherpur,Meher-AR-NE40-141,huawei,GE1/0/2,
Meherpur,Sadar,meherpur,meherpur,Meher-AR-NE40-141,huawei,GE1/0/3,
Meherpur,Sadar,meherpur,meherpur,Meher-AR-NE40-141,huawei,GE1/0/4,
Meherpur,Sadar,meherpur,meherpur,Meher-AR-NE40-141,huawei,GE1/0/5,
Meherpur,Sadar,meherpur,meherpur,Meher-AR-NE40-141,huawei,GE1/0/6,
Meherpur,Sadar,meherpur,meherpur,Meher-AR-NE40-141,huawei,GE1/0/7,
Meherpur,Sadar,meherpur,meherpur,Meher-AR-NE40-141,huawei,GE1/0/8,
Meherpur,Sadar,meherpur,meherpur,Meher-AR-NE40-141,huawei,GE1/0/9,
Meherpur,Sadar,meherpur,meherpur,Meher-AR-NE40-141,huawei,GE1/0/10,
Meherpur,Sadar,meherpur,meherpur,Meher-AR-NE40-141,huawei,GE1/0/11,
Meherpur,Sadar,meherpur,meherpur,Meher-AR-NE40-141,huawei,GE1/1/0,
Meherpur,Sadar,meherpur,meherpur,Meher-AR-NE40-141,huawei,GE1/1/1,
Meherpur,Sadar,meherpur,meherpur,Meher-AR-NE40-141,huawei,GE1/1/2,to_CHUA-AR-NE20-143 GE1/0/0
Meherpur,Sadar,meherpur,meherpur,Meher-AR-NE40-141,huawei,GE1/1/3,to Kushi-AR-NE40-115 GE1/1/3
Meherpur,Sadar,meherpur,meherpur,Meher-AR-NE40-141,huawei,GE1/1/4,to Meherpur_CX_300 GE1/0/1
Meherpur,Sadar,meherpur,meherpur,Meher-AR-NE40-141,huawei,GE1/1/5,
Meherpur,Sadar,meherpur,meherpur,Meher-AR-NE40-141,huawei,GE1/1/6,
Meherpur,Sadar,meherpur,meherpur,Meher-AR-NE40-141,huawei,GE1/1/7,<<FiberHome_MSPP>>
Meherpur,Sadar,meherpur,meherpur,Meher-AR-NE40-141,huawei,GE1/1/8,
Meherpur,Sadar,meherpur,meherpur,Meher-AR-NE40-141,huawei,GE1/1/9,
Meherpur,Sadar,meherpur,meherpur,Meher-AR-NE40-141,huawei,GE1/1/10,to Meherpur_ME3400 GE0/16
Meherpur,Sadar,meherpur,meherpur,Meher-AR-NE40-141,huawei,GE1/1/11,
,,,,,,,
,,,,,,,
