District,Upazilla,Union/Area,POP,Switch,Vendor,Port,Description
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE1/0/2,***InfoS_DICTC***
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE1/0/3,***InfoS_UICTC***
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE1/0/4,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE1/0/5,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE1/0/6,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE1/0/7,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE1/0/8,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE1/0/9,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE1/0/10,**Jhalo-AR-NE40-X3-GE-1/1/2**
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE1/0/11,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE1/0/12,***Jhal_Union***
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE1/0/13,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE1/0/14,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE1/0/15,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE1/0/16,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE1/0/17,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE1/0/18,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE1/0/19,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE1/0/20,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE1/0/21,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE1/0/22,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE1/0/23,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE1/0/24,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE1/0/25,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE1/0/26,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE1/0/27,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE1/0/28,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE1/0/29,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE1/0/30,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE1/0/31,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE1/0/32,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE1/0/33,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE1/0/34,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE1/0/35,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE1/0/36,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE1/0/37,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE1/0/38,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE1/0/39,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE1/0/40,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE1/0/41,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE1/0/42,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE1/0/43,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE1/0/44,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE1/0/45,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE1/0/46,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE1/0/47,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE2/0/0,*DC_jhalakathi_25Mbps*
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE2/0/1,***Maxnet_MPLS_jhalkati***
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE2/0/2,***Bracnet_mpls_Jhalkithi_gul***
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE2/0/3,***Metronet_khulna_Jhalkati***
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE2/0/4,<<GPO_Jhalokathi>>
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE2/0/5,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE2/0/6,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE2/0/7,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE2/0/8,***PBS_Jhalkathi***
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE2/0/9,***MS_IP_Link_Networks***
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE2/0/10,***InfoS_VPN***
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE2/0/11,***InfoS_VPN***
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE2/0/12,*Aalok IT jhalakathi*
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE2/0/13,**IP Link network**
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE2/0/14,*Access tel*
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE2/0/15,**ADN_VPN**
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE2/0/16,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE2/0/17,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE2/0/18,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE2/0/19,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE2/0/20,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE2/0/21,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE2/0/22,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE2/0/23,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE2/0/24,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE2/0/25,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE2/0/26,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE2/0/27,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE2/0/28,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE2/0/29,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE2/0/30,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE2/0/31,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE2/0/32,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE2/0/33,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE2/0/34,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE2/0/35,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE2/0/36,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE2/0/37,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE2/0/38,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE2/0/39,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE2/0/40,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE2/0/41,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE2/0/42,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE2/0/43,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE2/0/44,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE2/0/45,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE2/0/46,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi BTCL Office,Jhalokathi-9303,Huawei,GE2/0/47,
,,,,,,,
,,,,,,,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi DC Office,Jhalokati_ME3400_Switch,Cisco,GE0/1,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi DC Office,Jhalokati_ME3400_Switch,Cisco,GE0/2,*TSC_Jhalakathi*
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi DC Office,Jhalokati_ME3400_Switch,Cisco,GE0/3,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi DC Office,Jhalokati_ME3400_Switch,Cisco,GE0/4,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi DC Office,Jhalokati_ME3400_Switch,Cisco,GE0/5,***Min_Finance_VPN**
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi DC Office,Jhalokati_ME3400_Switch,Cisco,GE0/6,PORT_FAULTY
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi DC Office,Jhalokati_ME3400_Switch,Cisco,GE0/7,PORT_FAULTY
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi DC Office,Jhalokati_ME3400_Switch,Cisco,GE0/8,***Passport_SBN**
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi DC Office,Jhalokati_ME3400_Switch,Cisco,GE0/9,**SB_DSB_Passport_MRP_VPN***
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi DC Office,Jhalokati_ME3400_Switch,Cisco,GE0/10,***Passport_SBN**
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi DC Office,Jhalokati_ME3400_Switch,Cisco,GE0/11,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi DC Office,Jhalokati_ME3400_Switch,Cisco,GE0/12,***BCC_VPN_Link***
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi DC Office,Jhalokati_ME3400_Switch,Cisco,GE0/13,**Infos_DHQ_DICTC**
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi DC Office,Jhalokati_ME3400_Switch,Cisco,GE0/14,
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi DC Office,Jhalokati_ME3400_Switch,Cisco,GE0/15,**DG_Health**
Jhalokathi,Jhalokathi Sadar,Jhalokathi,Jhalokathi DC Office,Jhalokati_ME3400_Switch,Cisco,GE0/16,**Jhalo-AR-NE40-X3-GE-1/1/10**
,,,,,,,
,,,,,,,
,,,,,,,
Potuakhali,Potuakhali Sadar,Potuakhali,Potuakhali BTCL Office,Potuakhali_SW_S3552#01,Huawei,Eth1/1/1,**DC_Potuakhali**
Potuakhali,Potuakhali Sadar,Potuakhali,Potuakhali BTCL Office,Potuakhali_SW_S3552#01,Huawei,Eth1/1/2,**Link_DC_CAB_VC_GE-0/16**
Potuakhali,Potuakhali Sadar,Potuakhali,Potuakhali BTCL Office,Potuakhali_SW_S3552#01,Huawei,Eth1/1/3,**Potua_Uni**
Potuakhali,Potuakhali Sadar,Potuakhali,Potuakhali BTCL Office,Potuakhali_SW_S3552#01,Huawei,Eth1/1/4,<<Bracnet_MPLS_Patua_Gul>>
Potuakhali,Potuakhali Sadar,Potuakhali,Potuakhali BTCL Office,Potuakhali_SW_S3552#01,Huawei,Eth1/1/5,<<VPN_Potuakhali_DG_Health_Gulsan>>
Potuakhali,Potuakhali Sadar,Potuakhali,Potuakhali BTCL Office,Potuakhali_SW_S3552#01,Huawei,Eth1/1/6,
Potuakhali,Potuakhali Sadar,Potuakhali,Potuakhali BTCL Office,Potuakhali_SW_S3552#01,Huawei,Eth1/1/7,**Maxnet_MPLS_Barisal_Potuakhali***
Potuakhali,Potuakhali Sadar,Potuakhali,Potuakhali BTCL Office,Potuakhali_SW_S3552#01,Huawei,Eth1/1/8,**SP_Patuakhali**
Potuakhali,Potuakhali Sadar,Potuakhali,Potuakhali BTCL Office,Potuakhali_SW_S3552#01,Huawei,Eth1/2/1,**BTCL_Revenue_VPN**
Potuakhali,Potuakhali Sadar,Potuakhali,Potuakhali BTCL Office,Potuakhali_SW_S3552#01,Huawei,Eth1/2/2,
Potuakhali,Potuakhali Sadar,Potuakhali,Potuakhali BTCL Office,Potuakhali_SW_S3552#01,Huawei,Eth1/2/3,
Potuakhali,Potuakhali Sadar,Potuakhali,Potuakhali BTCL Office,Potuakhali_SW_S3552#01,Huawei,Eth1/2/4,
Potuakhali,Potuakhali Sadar,Potuakhali,Potuakhali BTCL Office,Potuakhali_SW_S3552#01,Huawei,Eth1/2/5,
Potuakhali,Potuakhali Sadar,Potuakhali,Potuakhali BTCL Office,Potuakhali_SW_S3552#01,Huawei,Eth1/2/6,
Potuakhali,Potuakhali Sadar,Potuakhali,Potuakhali BTCL Office,Potuakhali_SW_S3552#01,Huawei,Eth1/2/7,
Potuakhali,Potuakhali Sadar,Potuakhali,Potuakhali BTCL Office,Potuakhali_SW_S3552#01,Huawei,Eth1/2/8,
Potuakhali,Potuakhali Sadar,Potuakhali,Potuakhali BTCL Office,Potuakhali_SW_S3552#01,Huawei,GE1/7/1,<<To_NE40-X3-Router_GE1/0/10>>
Potuakhali,Potuakhali Sadar,Potuakhali,Potuakhali BTCL Office,Potuakhali_SW_S3552#01,Huawei,GE1/7/2,
Potuakhali,Potuakhali Sadar,Potuakhali,Potuakhali BTCL Office,Potuakhali_SW_S3552#01,Huawei,GE1/7/3,
Potuakhali,Potuakhali Sadar,Potuakhali,Potuakhali BTCL Office,Potuakhali_SW_S3552#01,Huawei,GE1/7/4,
Potuakhali,Potuakhali Sadar,Potuakhali,Potuakhali BTCL Office,Potuakhali_SW_S3552#01,Huawei,GE1/7/5,
Potuakhali,Potuakhali Sadar,Potuakhali,Potuakhali BTCL Office,Potuakhali_SW_S3552#01,Huawei,GE1/7/6,
Potuakhali,Potuakhali Sadar,Potuakhali,Potuakhali BTCL Office,Potuakhali_SW_S3552#01,Huawei,GE1/7/7,
Potuakhali,Potuakhali Sadar,Potuakhali,Potuakhali BTCL Office,Potuakhali_SW_S3552#01,Huawei,GE1/7/8,
,,,,,,,
,,,,,,,
,,,,,,,
Potuakhali,Potuakhali Sadar,Potuakhali,Potuakhali DC Offic,Patuakhali_ME3400_Switch,Cisco,GE0/1,***Cab_VC_MPLS***
Potuakhali,Potuakhali Sadar,Potuakhali,Potuakhali DC Offic,Patuakhali_ME3400_Switch,Cisco,GE0/2,***MRP-L3-VPN***
Potuakhali,Potuakhali Sadar,Potuakhali,Potuakhali DC Offic,Patuakhali_ME3400_Switch,Cisco,GE0/3,**Patua_Tax_Office**
Potuakhali,Potuakhali Sadar,Potuakhali,Potuakhali DC Offic,Patuakhali_ME3400_Switch,Cisco,GE0/4,**Feri_RHD_potua**
Potuakhali,Potuakhali Sadar,Potuakhali,Potuakhali DC Offic,Patuakhali_ME3400_Switch,Cisco,GE0/5,*Min_Finance_VPN*
Potuakhali,Potuakhali Sadar,Potuakhali,Potuakhali DC Offic,Patuakhali_ME3400_Switch,Cisco,GE0/6,**Passport_MRP_VPN***
Potuakhali,Potuakhali Sadar,Potuakhali,Potuakhali DC Offic,Patuakhali_ME3400_Switch,Cisco,GE0/7,<<GPO_Patuakhali>>
Potuakhali,Potuakhali Sadar,Potuakhali,Potuakhali DC Offic,Patuakhali_ME3400_Switch,Cisco,GE0/8,**SB_DSB_Passport_MRP_VPN***
Potuakhali,Potuakhali Sadar,Potuakhali,Potuakhali DC Offic,Patuakhali_ME3400_Switch,Cisco,GE0/9,
Potuakhali,Potuakhali Sadar,Potuakhali,Potuakhali DC Offic,Patuakhali_ME3400_Switch,Cisco,GE0/10,
Potuakhali,Potuakhali Sadar,Potuakhali,Potuakhali DC Offic,Patuakhali_ME3400_Switch,Cisco,GE0/11,
Potuakhali,Potuakhali Sadar,Potuakhali,Potuakhali DC Offic,Patuakhali_ME3400_Switch,Cisco,GE0/12,***BCC_Dist_VPN***
Potuakhali,Potuakhali Sadar,Potuakhali,Potuakhali DC Offic,Patuakhali_ME3400_Switch,Cisco,GE0/13,***InfoS_VPN***
Potuakhali,Potuakhali Sadar,Potuakhali,Potuakhali DC Offic,Patuakhali_ME3400_Switch,Cisco,GE0/14,***infoS_Bardhq_pirojdictc_VPN***
Potuakhali,Potuakhali Sadar,Potuakhali,Potuakhali DC Offic,Patuakhali_ME3400_Switch,Cisco,GE0/15,
Potuakhali,Potuakhali Sadar,Potuakhali,Potuakhali DC Offic,Patuakhali_ME3400_Switch,Cisco,GE0/16,***To_Potuakhali_SW_S3552_ETH1/1/2***
,,,,,,,
,,,,,,,
,,,,,,,
Bhola,Bhola Sadar,Bhola,Bhola BTCL Office,Bhola_CX_300,Huawei,Eth2/0/1,***DC_bhola***
Bhola,Bhola Sadar,Bhola,Bhola BTCL Office,Bhola_CX_300,Huawei,Eth2/0/2,<<Bracnet_Bhola_Gul>>
Bhola,Bhola Sadar,Bhola,Bhola BTCL Office,Bhola_CX_300,Huawei,Eth2/0/3,*Bhola 225MW power station*
Bhola,Bhola Sadar,Bhola,Bhola BTCL Office,Bhola_CX_300,Huawei,Eth2/0/4,***Compuer_Complex_net_Bhola***
Bhola,Bhola Sadar,Bhola,Bhola BTCL Office,Bhola_CX_300,Huawei,Eth2/0/5,***DG-Health-VC-vpn***
Bhola,Bhola Sadar,Bhola,Bhola BTCL Office,Bhola_CX_300,Huawei,Eth2/0/6,
Bhola,Bhola Sadar,Bhola,Bhola BTCL Office,Bhola_CX_300,Huawei,Eth2/0/7,**Bracnet_Ltd_interenet**
Bhola,Bhola Sadar,Bhola,Bhola BTCL Office,Bhola_CX_300,Huawei,Eth2/0/8,**Maxnet_VPN**
Bhola,Bhola Sadar,Bhola,Bhola BTCL Office,Bhola_CX_300,Huawei,Eth2/0/9,
Bhola,Bhola Sadar,Bhola,Bhola BTCL Office,Bhola_CX_300,Huawei,Eth2/0/10,
Bhola,Bhola Sadar,Bhola,Bhola BTCL Office,Bhola_CX_300,Huawei,Eth2/0/11,***InfoS_VPN***
Bhola,Bhola Sadar,Bhola,Bhola BTCL Office,Bhola_CX_300,Huawei,Eth2/0/12,***InfoS_VPN***
Bhola,Bhola Sadar,Bhola,Bhola BTCL Office,Bhola_CX_300,Huawei,Eth2/0/13,***InfoS_VPN***
Bhola,Bhola Sadar,Bhola,Bhola BTCL Office,Bhola_CX_300,Huawei,Eth2/0/14,***InfoS_VPN***
Bhola,Bhola Sadar,Bhola,Bhola BTCL Office,Bhola_CX_300,Huawei,Eth2/0/15,
Bhola,Bhola Sadar,Bhola,Bhola BTCL Office,Bhola_CX_300,Huawei,Eth2/0/16,**To_Bhola_DC_ME3400_GE0/16**
Bhola,Bhola Sadar,Bhola,Bhola BTCL Office,Bhola_CX_300,Huawei,GE1/0/1,**Bhola-AR-NE40_1/1/4**
Bhola,Bhola Sadar,Bhola,Bhola BTCL Office,Bhola_CX_300,Huawei,GE1/0/2,
Bhola,Bhola Sadar,Bhola,Bhola BTCL Office,Bhola_CX_300,Huawei,GE5/0/1,
Bhola,Bhola Sadar,Bhola,Bhola BTCL Office,Bhola_CX_300,Huawei,GE5/0/2,
,,,,,,,
,,,,,,,
Bhola,Bhola Sadar,Bhola,Bhola DC Office,Bhola_DistHQ_ME3400,Cisco,GE0/1,***Cab_VC_MPLS***
Bhola,Bhola Sadar,Bhola,Bhola DC Office,Bhola_DistHQ_ME3400,Cisco,GE0/2,
Bhola,Bhola Sadar,Bhola,Bhola DC Office,Bhola_DistHQ_ME3400,Cisco,GE0/3,***Passport_MRP_VPN***
Bhola,Bhola Sadar,Bhola,Bhola DC Office,Bhola_DistHQ_ME3400,Cisco,GE0/4,
Bhola,Bhola Sadar,Bhola,Bhola DC Office,Bhola_DistHQ_ME3400,Cisco,GE0/5,*Min_Finance_VPN*
Bhola,Bhola Sadar,Bhola,Bhola DC Office,Bhola_DistHQ_ME3400,Cisco,GE0/6,<<GPO_Bhola>>
Bhola,Bhola Sadar,Bhola,Bhola DC Office,Bhola_DistHQ_ME3400,Cisco,GE0/7,<<GPO_Bhola>>
Bhola,Bhola Sadar,Bhola,Bhola DC Office,Bhola_DistHQ_ME3400,Cisco,GE0/8,**SB_DSB_Passport_MRP_VPN***
Bhola,Bhola Sadar,Bhola,Bhola DC Office,Bhola_DistHQ_ME3400,Cisco,GE0/9,
Bhola,Bhola Sadar,Bhola,Bhola DC Office,Bhola_DistHQ_ME3400,Cisco,GE0/10,
Bhola,Bhola Sadar,Bhola,Bhola DC Office,Bhola_DistHQ_ME3400,Cisco,GE0/11,
Bhola,Bhola Sadar,Bhola,Bhola DC Office,Bhola_DistHQ_ME3400,Cisco,GE0/12,<<BanglaGov>>
Bhola,Bhola Sadar,Bhola,Bhola DC Office,Bhola_DistHQ_ME3400,Cisco,GE0/13,**InfoS_DHQ_DICTC**
Bhola,Bhola Sadar,Bhola,Bhola DC Office,Bhola_DistHQ_ME3400,Cisco,GE0/14,**Ifos_VPN**
Bhola,Bhola Sadar,Bhola,Bhola DC Office,Bhola_DistHQ_ME3400,Cisco,GE0/15,
Bhola,Bhola Sadar,Bhola,Bhola DC Office,Bhola_DistHQ_ME3400,Cisco,GE0/16,***To_Bhola_CX_300_Eth2/0/16***
,,,,,,,
,,,,,,,
Barguna,Barguna_Sadar,Barguna,Barguna BTCL Office,Barguna-SW-S9303#01,Huawei,GE1/0/0,***ICC_vpn_barguna_discontinue***
Barguna,Barguna_Sadar,Barguna,Barguna BTCL Office,Barguna-SW-S9303#01,Huawei,GE1/0/1,*Zilla parishad barguna 4M*
Barguna,Barguna_Sadar,Barguna,Barguna BTCL Office,Barguna-SW-S9303#01,Huawei,GE1/0/2,TO-Bargu-DSL-MA5600#01:0/9/0
Barguna,Barguna_Sadar,Barguna,Barguna BTCL Office,Barguna-SW-S9303#01,Huawei,GE1/0/3,TO-Bargu-AR-NE40_GE1/1/2
Barguna,Barguna_Sadar,Barguna,Barguna BTCL Office,Barguna-SW-S9303#01,Huawei,GE1/0/4,*Access tel barguna 7M*
Barguna,Barguna_Sadar,Barguna,Barguna BTCL Office,Barguna-SW-S9303#01,Huawei,GE1/0/5,*Access tel barguna 7M*
Barguna,Barguna_Sadar,Barguna,Barguna BTCL Office,Barguna-SW-S9303#01,Huawei,GE1/0/6,***SP_Barguna_5Mbps***
Barguna,Barguna_Sadar,Barguna,Barguna BTCL Office,Barguna-SW-S9303#01,Huawei,GE1/0/7,**DG-Health-VPN**
Barguna,Barguna_Sadar,Barguna,Barguna BTCL Office,Barguna-SW-S9303#01,Huawei,GE1/0/8,**Passport_MRP_VPN**
Barguna,Barguna_Sadar,Barguna,Barguna BTCL Office,Barguna-SW-S9303#01,Huawei,GE1/0/9,***SB_DSB_Passport_MRP_VPN***
