Switch Name,VLAN,Customer Name,Access Port,IP Location,IP address,Trafic Route
,961,NCTB,Ethernet3/1/10,,,
,962,LGSP_2_Moti,Ethernet3/1/11,,,
,963,Security_Exchange_Commission,Ethernet6/1/2,,,
,964,BCIC_2nd_link,Ethernet6/1/9,,,
,965,BRTA_nagarBhaban,Ethernet3/1/7,,,
,966,Matrisadan_city_corp,Ethernet6/1/18,,,
,967,Jamuka,GigabitEthernet2/1/21,,,
,970,BANGLADESH SUPREME COURT,,,,
,971,Zilla_Judge_Court,,,,
,972,DC_off_DK,Ethernet3/1/1,Ramna-DBR-NE40E-051,180.211.141.1,
,973,DG_Higher_Education,Ethernet3/1/2,Ramna-DBR-NE40E-051,180.211.162.77,
,974,Jagonnath_Uni,Ethernet3/1/8,,,
,975,Central_Tax_Survey,,,,
,976,PDB,,Ramna-DBR-NE40E-051,180.211.134.81,
,977,Enggr_dept_Edu,,Ramna-DBR-NE40E-051,180.211.134.85,
,978,BCIC,GigabitEthernet2/1/13,Ramna-DBR-NE40E-051,180.211.134.9,
,979,Vision_IT,,Ramna-DBR-NE40E-051,180.211.134.101,
,980,Ministry_LAND_Motijeel,Ethernet3/1/19,,,
,981,Cabinet_Div_Internet,Ethernet6/1/3,,,
,982,Nagar_bhaban,Ethernet6/1/4,,,
,983,GPO_Sadarghat,Ethernet6/1/6,,,
,984,TAX-13_paltan,GigabitEthernet8/1/22,,,
,985,Sadharan_BIMA,GigabitEthernet8/1/23,,,
,986,Sadharan_BIMA_Local,GigabitEthernet8/1/24,,,
,989,MoLWA,Ethernet6/1/12,Ramna-DBR-NE40E-051,180.211.134.237,
,990,EduBhaban-Directorate-of-Insp,Ethernet6/1/13,Ramna-DBR-NE40E-051,180.211.134.241,
,991,Transport_Authrity,,,,
,992,Min_Law_Justic_Prlmnt_Food,,Ramna-DBR-NE40E-051,180.211.135.33,
,999,Ramna_VC_Internet,,,,
,1009,VLAN 1009,,,,
,1010,VLAN 1010,,,,
,1011,VLAN 1011,,,,
,1012,,,,,
,1013,,,,,
,1014,,,,,
,1017,,,,,
,1018,,,,,
,1019,,,,,
,1020,,,,,
,1021,,,,,
,1023,,,,,
,1029,,,,,
,1051,DG Food,Ethernet3/1/5,,,
,1052,Ministry-of-Health,,,,
,1053,Min_Estab,,,,
,1054,Min_of_Food,,Ramna-DBR-NE40E-051,180.211.134.65,
,1055,Ministry_Relief,,Ramna-DBR-NE40E-051,180.211.134.21,
,1056,Min_MOPT,,,,
,1057,Min_Agri,,Ramna-DBR-NE40E-051,180.211.134.29,
,1058,MoPME,,Ramna-DBR-NE40E-051,180.211.134.97,
,1059,MOC_RHD,,Ramna-DBR-NE40E-051,180.211.134.109,
,1060,VLAN 1060,,,,
,1061,Minstry-Youth_Sports,,Ramna-DBR-NE40E-051,180.211.134.189,
,1062,Ministry-Cultural-affairs,,Ramna-DBR-NE40E-051,180.211.134.129,
,1063,Rail_Bhaban,,Ramna-DBR-NE40E-051,180.211.134.141,
,1064,Min_Biman,,Ramna-DBR-NE40E-051,180.211.134.145,
,1065,DS-Admin-1-LocalGovt-Div,,Ramna-DBR-NE40E-051,180.211.134.149,
,1066,AsstSecy-Minstry-Jute,,Ramna-DBR-NE40E-051,180.211.134.153,
,1067,PDDevICTProjRuralDevCop,,Ramna-DBR-NE40E-051,180.211.134.157,
,1068,MinOF-Social-Welfare,,Ramna-DBR-NE40E-051,180.211.134.161,
,1069,MIN_religion,,Ramna-DBR-NE40E-051,180.211.134.169,
,1070,MIN_EDU,,,,
,1071,Ministry_Shipping,,Ramna-DBR-NE40E-051,180.211.134.57,
,1072,min_Housing_PW,,Ramna-DBR-NE40E-051,180.211.134.209,
,1073,MIN_LGRD,,,,
,1074,CHA_PPPoE_H02,,,,
,1085,Teletalk-3G,GigabitEthernet0/1/5,,,
,1086,Akij-Group,GigabitEthernet0/1/6,,,
,1200,VLAN 1200,,,,
,1300,VLAN 1300,,,,
,1301,VLAN 1300,,,,
,1317,VLAN 1317,,,,
,1567,BCC_Lib_war_aff_VPN,GigabitEthernet8/1/3,,,
,1568,BCC_Foreign_aff_VPN,GigabitEthernet0/1/2,,,
,1570,BCC_PWD_VPN,GigabitEthernet2/1/3,,,
,1571,BCC_Supreme_court_VPN,GigabitEthernet8/1/2,,,
,1573,BCC_Post_off_VPN,GigabitEthernet8/1/15,,,
,1574,BCC_Information_Dept,GigabitEthernet8/1/19,,,
,1575,BCC_Dcity_south_VPN,GigabitEthernet0/1/20,,,
,1576,BCC_Police_VPN,GigabitEthernet8/1/11,,,
,1577,BCC_DPDC_VPN,,,,
,1578,BCC_BR_VPN,,,,
,1579,BCC_DRegistration_VPN,GigabitEthernet8/1/1,,,
,1580,BCC_Food_VPN,,,,
,1581,BCC_shishu_VPN,GigabitEthernet8/1/16,,,
,1582,BCC_DGHS_VPN,GigabitEthernet8/1/10,,,
,1583,BCC_HBFcorp_VPN,GigabitEthernet8/1/5,,,
,1584,BCC_BSCIC_VPN,GigabitEthernet0/1/15,,,
,1585,BCC_BIWTA_VPN,GigabitEthernet0/1/14,,,
,1586,BCC_Shipping_VPN,GigabitEthernet0/1/16,,,
,1587,BCC_national_savings_vpn,GigabitEthernet8/1/4,,,
,1588,BCC_Drug_admin_VPN,GigabitEthernet0/1/23,,,
,1589,BCC_Labour_VPN,GigabitEthernet8/1/6,,,
,1590,BCC_CI_factori_VPN,GigabitEthernet8/1/7,,,
,1591,BCC_CC_ImpExp_VPN,GigabitEthernet0/1/13,,,
,1592,BCC_DoJute_VPN,GigabitEthernet0/1/9,,,
,1593,BCC_D_youth_VPN,GigabitEthernet0/1/11,,,
,1594,BCC_Rajuk_VPN,GigabitEthernet8/1/17,,,
,1595,BCC_BADC_VPN,GigabitEthernet8/1/8,,,
,1596,BCC_Sports_VPN,GigabitEthernet8/1/12,,,
,1597,BCC_S_Bima_VPN,GigabitEthernet0/1/17,,,
,1598,BCC_BCIC_VPN,GigabitEthernet0/1/18,,,
,1599,BCC_BJMC_VPN,GigabitEthernet0/1/10,,,
,1600,BCC_President_off_VPN,GigabitEthernet8/1/13,,,
,1601,BCC_NCTB_VPN,GigabitEthernet0/1/19,,,
,1602,BCC_MoIndustry_VPN,GigabitEthernet0/1/24,,,
,1603,BCC_BIWTC_VPN,GigabitEthernet0/1/12,,,
,1604,BCC_Jiban_Bima_VPN,GigabitEthernet8/1/9,,,
,1605,BCC_BBank_VPN,,,,
,1606,BCC_BPDB_VPN,GigabitEthernet0/1/21,,,
,1607,BCC_BWDB_VPN,GigabitEthernet0/1/22,,,
,1608,BCC_Cabinet_div_VPN,GigabitEthernet8/1/18,,,
,1629,BCC_Non_gov_teach_C_Auth_VPN,,,,
,1700,VLAN 1700,,,,
,1800,VLAN 1800,,,,
,1920,Supreme_Court_2nd_LLI,,Ramna-DBR-NE40E-051,180.211.135.129,
,2501,ICC_Ramna,,,,
,2502,ICC_Fotulla,,,,
,2600,BBank_vpn,,,,
,2601,DC_Video_Conference,,,,
,2603,Passport_SBN__MRP,,,,
,2604,DMP_Camera_MPLS,,,,
,2605,DMP_MPLS,"Ethernet3/1/3 , Ethernet3/1/6 , Ethernet3/1/14",,,
,2606,X_link_MPLS,,,,
,2618,BBank_HQ_mir_VPN,,,,
,2624,ctg_stock_Exge_moti_syl,,,,
,2625,ctg_stock_Exge_moti_ctg,,,,
,2629,DMP_walkitalkie,,,,
,2634,VLAN 2634,,,,
,2635,Police_CC_Camera,,,,
,2706,ramna_WAN_internet,GigabitEthernet1/1/2,,,
,2726,BTCL_VC,,,,
,2728,BTCL_REvenue_VPN,Ethernet6/1/5,,,
,2729,BTCL_Call_Centre_VPN,"Ethernet3/1/4 , Ethernet6/1/7 , Ethernet6/1/8",,,
,2730,BTCL_BasicBank_VPN,"Ethernet6/1/1 , Ethernet6/1/11",,,
,3009,Supre_court_keraniganj_Jail,,,,
,3010,Judge_court,,Ramna-DBR-NE40E-051,180.211.135.125,
,3100,SASEC_VPN,,,,
,3111,Min_Finance_VPN,"GigabitEthernet1/3/3 ,Ethernet6/1/19",,,
,3112,Min_fin_DC_BR,,,,
,3138,DHK_DIV_dist_VPN,,,,
,3144,BCC_Dhk_dist_VPN,,,,
,3146,BCC_Shariatpur,,,,
,3200,ADN-Com-Min,,,,
,3333,VLAN 3333,,,,
,3500,VLAN 3500,,,,
,3600,DG-Health-VC-vpn,,,,
,3603,SB_DSB_Passport_MRP_VPN,,,,
,3992,VLAN 3992,,,,
,3993,VLAN 3993,,,,
,3999,VLAN 3999,,,,
,4000,VLAN 4000,,,,
,4001,VLAN 4001,,,,
,4002,For_Swith_management_VlaN,,,,
,4010,Info-Bahan_Switch_Mgmt,,,,
Ramna_TNDP_S9312,5,for PAT Test,,,,
Ramna_TNDP_S9312,10,Mangmnt_Ramna_Central-40E,,,,
Ramna_TNDP_S9312,112,Jail_Central_Keranigonj,GE1/0/12(U),,,
Ramna_TNDP_S9312,113,WASA_Zone-6_Dhaka_Fakirapul,GE2/0/2,,,
Ramna_TNDP_S9312,204,Sarkari karmachari hospital,GE2/0/4,,,
Ramna_TNDP_S9312,205,Police_HQ_Test,GE2/0/5,Ramna-DBR-NE40E-051,180.211.158.185,
Ramna_TNDP_S9312,206,Public_div_Bangabhaban,GE2/0/6,Ramna-DBR-NE40E-051,180.211.135.149,
Ramna_TNDP_S9312,207,Sheikh_Burhan_Uddin_College,GE2/0/7,Ramna-DBR-NE40E-051,180.211.135.153,
Ramna_TNDP_S9312,208,Madrasah e alia,GE2/0/8,Ramna-DBR-NE40E-051,180.211.135.157,
Ramna_TNDP_S9312,308,Suprm_court_keraniganj_Jail,GE3/0/9,Ramna-DBR-NE40E-051,180.211.135.121,
Ramna_TNDP_S9312,955,Police_HQ,GE3/0/11,,,
Ramna_TNDP_S9312,959,Bangabahan,GE2/0/0,,,
Ramna_TNDP_S9312,975,Central_Tax_Survey,GE2/0/1,,,
Ramna_TNDP_S9312,1085,Teletalk 3G,XGE4/0/5,,,
Ramna_TNDP_S9312,4002,MGNT,,,,
Ramna_TNDP_S9312,4088,BTCL_Dashboard,GE1/0/14,,,
SegunBaghicha_VPN_SW,10,Switch Management Vlan,,,,
SegunBaghicha_VPN_SW,11,Test,,,,
SegunBaghicha_VPN_SW,72,for-Shegun-CX-300,,,,
SegunBaghicha_VPN_SW,202,sebatel_net_ltd,,,,
SegunBaghicha_VPN_SW,207,Faith online,GE1/0/17,,,
SegunBaghicha_VPN_SW,208,Karmochari_Kalyan_Board,,,,
SegunBaghicha_VPN_SW,209,NBR130417,GE1/0/20,,,
SegunBaghicha_VPN_SW,210,LGRD-Min.-Residence,GE1/0/16,,,
SegunBaghicha_VPN_SW,211,Fisheries_Dept,,,,
SegunBaghicha_VPN_SW,212,Int'l-Mother-Language_Inst,,,,
SegunBaghicha_VPN_SW,213,PD-Deepening-MTBF-PROJECT-MoF,GE1/0/22,,,
SegunBaghicha_VPN_SW,214,HGS-IEB-HQ,,,,
SegunBaghicha_VPN_SW,215,Army_Board,,,,
SegunBaghicha_VPN_SW,216,DG_MASS_COMMUNICATION,,,,
SegunBaghicha_VPN_SW,217,GEOLOGICAL SURVEY,,,,
SegunBaghicha_VPN_SW,218,Engr_satff_College,,,,
SegunBaghicha_VPN_SW,219,Min_Fin_GaziBhaban,,,,
SegunBaghicha_VPN_SW,220,SebaTel,,,,
SegunBaghicha_VPN_SW,221,TAX_Commissioner_Segunbagicha,,,,
SegunBaghicha_VPN_SW,222,Anti_corruption,,,,
SegunBaghicha_VPN_SW,223,TAX_Commissioner_2,,,,
SegunBaghicha_VPN_SW,224,TAX_Commissioner_8,,,,
SegunBaghicha_VPN_SW,225,Urban-Dev-Direc,,,,
SegunBaghicha_VPN_SW,226,CRC_Textile_Ltd_MD_15M,,,,
SegunBaghicha_VPN_SW,227,SPFMSP_project,,,,
SegunBaghicha_VPN_SW,228,Civil_Audit_Dir_AditCmplx,,,,
SegunBaghicha_VPN_SW,241,Min_fin_Backup,,,,
SegunBaghicha_VPN_SW,307,PWD med coll xen,,,,
SegunBaghicha_VPN_SW,900,Test,,,,
SegunBaghicha_VPN_SW,935,NBR_2nd_test13417,,,,
SegunBaghicha_VPN_SW,954,Test for NBR,,,,
SegunBaghicha_VPN_SW,1554,BCC_BTRC_VPN,GE1/0/2,,,
SegunBaghicha_VPN_SW,1556,BCC_Anti_corup_VPN,GE1/0/3,,,
SegunBaghicha_VPN_SW,1557,BCC_NGO_aff_VPN,GE1/0/4,,,
SegunBaghicha_VPN_SW,1558,BCC_Fisheries_VPN,GE1/0/5,,,
SegunBaghicha_VPN_SW,1559,BCC_Fish_Live_VPN,GE1/0/6,,,
SegunBaghicha_VPN_SW,1560,BCC_Land_Appeal_VPN,GE1/0/7,,,
SegunBaghicha_VPN_SW,1561,BCC_DPHE_VPN,GE1/0/8,,,
SegunBaghicha_VPN_SW,1562,BCC_NBR_VPN,GE1/0/9,,,
SegunBaghicha_VPN_SW,1563,BCC_AGB_VPN,GE1/0/0,,,
SegunBaghicha_VPN_SW,1564,BCC_CGA_VPN,GE1/0/10,,,
SegunBaghicha_VPN_SW,1565,BCC_Mass_com_VPN,GE1/0/12,,,
SegunBaghicha_VPN_SW,1569,BCC_Arch_VPN,GE1/0/11,,,
SegunBaghicha_VPN_SW,1572,BCC_National_HAuth_VPN,GE1/0/13,,,
SegunBaghicha_VPN_SW,2603,Passport_MRP_VPN,,,,
SegunBaghicha_VPN_SW,2634,NBR_MPLS,GE1/0/21,,,
SegunBaghicha_VPN_SW,3102,NSI_VPN,,,,
SegunBaghicha_VPN_SW,3111,Min_Finance_VPN,"GE1/0/14 , GE1/0/15",,,
SegunBaghicha_VPN_SW,3112,Min_fin_DC_BR,GE1/0/23,,,
SegunBaghicha_VPN_SW,3510,Apple Communication Dhaka to,GE1/0/19,,,
SegunBaghicha_VPN_SW,4002,For_Swith_management_Vlan,,,,
AIRPORT-CX300,201,InFos-Dmetro-data,,,,
AIRPORT-CX300,202,InFos-Dmetro-VC,,,,
AIRPORT-CX300,203,InFos-Dmetro-nms,,,,
AIRPORT-CX300,210,GPO AIRPORT,,,,
AIRPORT-CX300,431,RAB,,,,
AIRPORT-CX300,432,Dhaka_Custom_Airport,Ethernet2/0/3,,,
AIRPORT-CX300,433,GPO_airport,Ethernet2/0/10,,,
AIRPORT-CX300,690,RAB-INT,Ethernet2/0/1,,,
AIRPORT-CX300,1614,BCC_CAAB_VPN,,,,
AIRPORT-CX300,2603,Passport_MRP_VPN,Ethernet2/0/11,,,
AIRPORT-CX300,2634,NBR_MPLS_nation,Ethernet2/0/4,,,
AIRPORT-CX300,2967,Bracnet-VPN,Ethernet2/0/7,,,
AIRPORT-CX300,3102,NSI_VPN,Ethernet2/0/5,,,
Badda_CX300,3998,,,,,
Badda_CX300,3999,,,,,
Badda_CX300,4002,Management vlan,,,,
Cx_Banasri_A,10,Router_Link_mgnt,,,,
Cx_Banasri_A,201,InFos-Dmetro-data,,,,
Cx_Banasri_A,202,InFos-Dmetro-vc,,,,
Cx_Banasri_A,203,InFos-Dmetro-nms,,,,
Cx_Banasri_A,299,U2000-NMS,,,,
Cx_Banasri_A,2613,Image_IT,Ethernet2/0/3,,,
Cx_Banasri_A,2621,Prodeshta_mpls_Mohakh,,,,
BTCL_BBank_PoP_CX,10,MGNT,,,,
BTCL_BBank_PoP_CX,958,BBank_Internet,GigabitEthernet3/0/2,,,
BTCL_BBank_PoP_CX,1605,BCC_BBank_VPN,GigabitEthernet1/0/2,,,
BTCL_BBank_PoP_CX,2600,BBank_vpn,Ethernet2/0/2,,,
BTCL_BBank_PoP_CX,2618,BBank_HQ_mir_VPN,,,,
BTCL_BBank_PoP_CX,3111,min_fin_vpn,Ethernet2/0/1,,,
BTCL_BBank_PoP_CX,4002,Mgnt_vlan,,,,
BTTB-CHA-S65-Ho1,1,,"GigabitEthernet0/0/3 ,GigabitEthernet0/0/4",,,
BTTB-CHA-S65-Ho1,8,VLAN 0008,GigabitEthernet2/0/4,,,
BTTB-CHA-S65-Ho1,99,Police_CC_Camera_MGNT,,,,
BTTB-CHA-S65-Ho1,102,City_LalBag_Kella_WiFi,GigabitEthernet0/0/2,,,
BTTB-CHA-S65-Ho1,114,MS_beauty_masala,GigabitEthernet0/0/1,,,
BTTB-CHA-S65-Ho1,137,Rafin Satellite,,,,
BTTB-CHA-S65-Ho1,215,Shishu_Hospital_north_city,GigabitEthernet2/0/15,,,
BTTB-CHA-S65-Ho1,299,U2000-NMS,,,,
BTTB-CHA-S65-Ho1,1000,,,,,
BTTB-CHA-S65-Ho1,1073,CHA_PPPoE_H01,,,,
BTTB-CHA-S65-Ho1,1074,CHA_PPPoE_H02,,,,
BTTB-CHA-S65-Ho1,2000,,,,,
BTTB-CHA-S65-Ho1,2101,,,,,
BTTB-CHA-S65-Ho1,2604,Police_Camera,,,,
BTTB-CHA-S65-Ho1,2605,DMP_MPLS,,,,
BTTB-CHA-S65-Ho1,2641,,,,,
BTTB-CHA-S65-Ho1,2642,Police_CC_Camera_MPLS,,,,
BTTB-CHA-S65-Ho1,2713,chawkbazar_WAN_internet,GigabitEthernet2/0/1,,,
BTTB-CHA-S65-Ho1,2728,BTCL_Revenue_VPN,GigabitEthernet2/0/7,,,
BTTB-CHA-S65-Ho1,2729,BTCL_call_centre_VPN,GigabitEthernet2/0/2,,,
BTTB-CHA-S65-Ho1,4000,,,,,
BTTB-CHA-S65-Ho1,4002,,,,,
BTTB-CHA-S65-Ho1,4010,Mgmt_from_Info-Bahan,,,,
CX-Dhanmondi,123,BDCOM Internet,Ethernet2/0/2,,,
CX-Dhanmondi,708,Nazrul_institute,,,,
CX-Dhanmondi,730,Nazrul_institute,Ethernet2/0/6,,,
CX-Dhanmondi,731,Space_marketing_dhamondi,Ethernet2/0/7,,,
CX-Dhanmondi,904,PM-Edu-Trust,Ethernet2/0/4,,,
CX-Dhanmondi,1629,BCC_NGTRCA_VPN,GigabitEthernet1/0/2,,,
Cantonment_S9303,8,O&M_AGW,,,,
Cantonment_S9303,10,Management Vlan,,,,
Cantonment_S9303,11,Test,,,,
Cantonment_S9303,100,JICA AGW Voice,,,,
Cantonment_S9303,111,ARMY-YOUTUBE-TEST,,,,
Cantonment_S9303,166,Army-HQ-171k-project,,,,
Cantonment_S9303,167,Sahid_Moinul_Road-171k-project,,,,
Cantonment_S9303,168,Rajanigandha_Cantt-171k-project,,,,
Cantonment_S9303,181,Air_HQ_1_171k-project,,,,
Cantonment_S9303,182,Air_HQ_2_171k-project,,,,
Cantonment_S9303,200,for JICA AGW OAM,,,,
Cantonment_S9303,212,test,,,,
Cantonment_S9303,299,U2000-NMS,,,,
Cantonment_S9303,301,Signaling_AGW,,,,
Cantonment_S9303,302,Media_AGW,,,,
Cantonment_S9303,314,DGFI_Int,,,,
Cantonment_S9303,315,CAS_Sec_ARMY_HQ,GE2/0/15,,,
Cantonment_S9303,401,ARTDOC,"GE2/0/2 , GE2/0/3",,,
Cantonment_S9303,402,DGFI_Internet,GE2/0/14,,,
Cantonment_S9303,403,AHQ-TEST,,,,
Cantonment_S9303,404,Adamjee Cantt. Public School,GE2/0/6,,,
Cantonment_S9303,405,Army_HQ_Ardoc_123.50.94,GE2/0/9,,,
Cantonment_S9303,500,DGFI,,,,
Cantonment_S9303,1061,CAN_PPPoE_H01,,,,
Cantonment_S9303,1062,CAN_PPPoE_H02,,,,
Cantonment_S9303,1471,Navy_HQ,,,,
Cantonment_S9303,1500,BCC_BPSC,,,,
Cantonment_S9303,1501,BCC_Bureau of Statistics,,,,
Cantonment_S9303,1502,BCC_BCC,,,,
Cantonment_S9303,1503,BCC_Statistic Division,,,,
Cantonment_S9303,1504,BCC_UGC,,,,
Cantonment_S9303,1505,BBC_BANSDOC,,,,
Cantonment_S9303,1506,BCC_Controller_Certifying_Authority,,,,
Cantonment_S9303,1507,BCC_Hi-Tech Park Authority,,,,
Cantonment_S9303,1508,BCC_Informetion Commission,,,,
Cantonment_S9303,1509,BCC_Bangladesh Betar,,,,
Cantonment_S9303,1510,BCC_Dept_Environment_(DOE),,,,
Cantonment_S9303,1511,BCC_IFB,,,,
Cantonment_S9303,1512,BCC_National Archives,,,,
Cantonment_S9303,1513,BCC_Atomic Energy,,,,
Cantonment_S9303,1514,BCC_National_Museum S&T,,,,
Cantonment_S9303,1515,BCC_Directorate_Tech_Edu,,,,
Cantonment_S9303,1516,BCC_Tech_Edu_Board,,,,
Cantonment_S9303,1517,BCC_LGRD,,,,
Cantonment_S9303,1518,BCC_Forest_DEPT,,,,
Cantonment_S9303,1519,BCC_Dept_Immi_Passport,,,,
Cantonment_S9303,1520,BCC_Dept_Social_Service,,,,
Cantonment_S9303,1610,BCC_Defence_VPN,,,,
Cantonment_S9303,1611,BCC_Armed_Forces_Div_VPN,,,,
Cantonment_S9303,1612,BCC_Dept_Co-operative,,,,
Cantonment_S9303,2603,Passport_MRP_VPN,GE2/0/22,,,
Cantonment_S9303,2629,CSD_Army_ctg_mpls,GE2/0/16,,,
Cantonment_S9303,2729,BTCL_Call_Center,GE3/0/1,,,
Cantonment_S9303,4000,Management-Channel,,,,
Dakhin,2020,description For SNMP,,,,
Dakhin,2605,DMP_MPLS_dokkhin_thana,Ethernet2/0/2,,,
Dakhin,4002,Management-Channel,GigabitEthernet3/0/1,,,
CX_GOLNA,602,CityNET,Ethernet2/0/2,,,
CX_GOLNA,605,test,,,,
CX_GOLNA,2603,Passport_MRP_VPN,"Ethernet2/0/3 , Ethernet2/0/12",,,
CX_GOLNA,2616,mirae_golna_MPLS,"Ethernet2/0/1 , Ethernet2/0/6",,,
BTTB-NIKU-CX-300,680,DESCO,Ethernet2/0/1,,,
BTTB-NIKU-CX-300,1300,ONU,,,,
BTTB-NIKU-CX-300,1627,BCC_REB_VPN,GigabitEthernet1/0/2,,,
BTTB-NIKU-CX-300,2605,Khilkhet_thana_DMP_MPLS,Ethernet2/0/3,,,
BTTB-NIKU-CX-300,3999,ONU,,,,
BTTB-NIKU-CX-300,201,InfoS_police*,,,,
BTTB-NIKU-CX-300,202,InfoS_police*,,,,
BTTB-NIKU-CX-300,203,InfoS_police*,,,,
BTTB-NIKU-CX-300,210,InfoS_police*,,,,
CX-LALMATIA,123,BDCOM Online Ltd,,,,
CX-LALMATIA,163,INSOFT,,,,
CX-LALMATIA,208,telnet-test,,,,
CX-LALMATIA,210,Wasa_Dhaka_lalmatia,Ethernet2/0/10,,,
CX-LALMATIA,862,Drik ICT Ltd,Ethernet2/0/3,,,
CX-LALMATIA,2600,BDCOM_MPLS_Ngonj,Ethernet2/0/1,,,
Zigatola_S6506,1,,,,,
Zigatola_S6506,11,,,,,
Zigatola_S6506,20,,,,,
Zigatola_S6506,100,Cab_VC_SW_Mngt,,,,
Zigatola_S6506,107,Leather_Technology,,,,
Zigatola_S6506,110,,,,,
Zigatola_S6506,111,Dhaka University,,,,
Zigatola_S6506,117,BUET,,,,
Zigatola_S6506,178,BSMMU,,,,
Zigatola_S6506,200,,,,,
Zigatola_S6506,201,InFos-Dmetro-data,,,,
Zigatola_S6506,202,InFos-Dmetro-VC,,,,
Zigatola_S6506,203,InFos-Dmetro-nms,,,,
Zigatola_S6506,206,BCS-AMDIN-ACADEMY,,,,
Zigatola_S6506,208,Ayub_brothers_tannery_hazaribag,,,,
Zigatola_S6506,210,,,,,
Zigatola_S6506,212,Public_library,,,,
Zigatola_S6506,305,Faculty-BusiStudy-UnivDhaka,,,,
